,time,posX,posY,orientation,mac,signal,rawTime,angle,posXY,medSignal,avgSignal,num,sdSignal,iqrSignal,Power,lnPower,avgPower,logAvgPwr,macX,macY,Dist,1/dist,1/dist2,3,00:0f:a3:39:e1:c0,135,-52,,,10
1101464,03/09/2006 11:45,15,7,224.9,00:14:bf:b1:97:8a,-68,1.14193E+12,225,15-7,-65,-61.47826087,92,5.166413641,10,1.58489E-07,-15.65757863,7.11498E-07,-14.1558927,2.5,-0.8,14.73397435,0.06787035,0.004606384,,0,0,,,,
1101465,03/09/2006 11:45,15,7,224.9,00:14:bf:b1:97:90,-77,1.14193E+12,225,15-7,-72,-73.34939759,83,3.405281891,1,1.99526E-08,-17.72990522,4.62445E-08,-16.88932295,1,14,15.65247584,0.063887656,0.004081633,,0,0,,,,
1101466,03/09/2006 11:45,15,7,224.9,00:14:bf:b1:97:81,-65,1.14193E+12,225,15-7,-59,-59.17391304,69,2.195962349,3,3.16228E-07,-14.9668031,1.20951E-06,-13.62529701,33.5,2.8,18.97076699,0.052712682,0.002778627,,0,0,,,,
1102220,03/09/2006 11:46,15,7,269.8,00:14:bf:b1:97:8d,-47,1.14193E+12,270,15-7,-53,-53.59340659,91,2.586194209,0.5,1.99526E-05,-10.82214994,4.37179E-06,-12.34033791,33.5,9.3,18.64242473,0.053641091,0.002877367,,0,0,,,,
1102221,03/09/2006 11:46,15,7,269.8,00:0f:a3:39:e1:c0,-51,1.14193E+12,270,15-7,-51,-50.6146789,109,1.035555468,1,7.94328E-06,-11.74318397,8.68025E-06,-11.65446051,7.5,6.3,7.532595834,0.132756359,0.017624251,,1,0,,,,
1102222,03/09/2006 11:46,15,7,269.8,00:14:bf:3b:c7:c6,-47,1.14193E+12,270,15-7,-54,-55.35869565,92,3.569041247,6,1.99526E-05,-10.82214994,2.91159E-06,-12.74681074,12.8,-2.8,10.04390362,0.099562883,0.009912768,,0,0,,,,
1102223,03/09/2006 11:46,15,7,269.8,00:14:bf:b1:97:81,-58,1.14193E+12,270,15-7,-59,-58.79220779,77,1.96239423,2,1.58489E-06,-13.35499354,1.32062E-06,-13.53740612,33.5,2.8,18.97076699,0.052712682,0.002778627,,0,0,,,,
1102224,03/09/2006 11:46,15,7,269.8,00:14:bf:b1:97:90,-77,1.14193E+12,270,15-7,-76,-76.51546392,97,2.700746047,4,1.99526E-08,-17.72990522,2.23076E-08,-17.61833666,1,14,15.65247584,0.063887656,0.004081633,,0,0,,,,
1102231,03/09/2006 11:46,15,7,269.8,00:14:bf:b1:97:8a,-59,1.14193E+12,270,15-7,-59,-58.54651163,86,0.903027284,1,1.25893E-06,-13.58525205,1.39749E-06,-13.48083249,2.5,-0.8,14.73397435,0.06787035,0.004606384,,0,0,,,,
1102986,03/09/2006 11:46,15,7,315.4,00:0f:a3:39:e1:c0,-54,1.14193E+12,315,15-7,-49,-50.17272727,110,2.735626627,5,3.98107E-06,-12.4339595,9.61009E-06,-11.55269739,7.5,6.3,7.532595834,0.132756359,0.017624251,,1,0,,,,
1102987,03/09/2006 11:46,15,7,315.4,00:14:bf:b1:97:8d,-57,1.14193E+12,315,15-7,-54,-54.46236559,93,1.128283997,1,1.99526E-06,-13.12473503,3.57901E-06,-12.54042311,33.5,9.3,18.64242473,0.053641091,0.002877367,,0,0,,,,
1102988,03/09/2006 11:46,15,7,315.4,00:14:bf:b1:97:8a,-60,1.14193E+12,315,15-7,-59,-59.26666667,90,0.945717729,1,0.000001,-13.81551056,1.18395E-06,-13.64665432,2.5,-0.8,14.73397435,0.06787035,0.004606384,,0,0,,,,
1102990,03/09/2006 11:46,15,7,315.4,00:14:bf:b1:97:90,-74,1.14193E+12,315,15-7,-73,-73.71604938,81,1.567119714,1,3.98107E-08,-17.03912969,4.25006E-08,-16.97374764,1,14,15.65247584,0.063887656,0.004081633,,0,0,,,,
1102995,03/09/2006 11:46,15,7,315.4,00:14:bf:3b:c7:c6,-50,1.14193E+12,315,15-7,-49,-49.55681818,88,2.061457773,3.25,0.00001,-11.51292546,1.10743E-05,-11.41087908,12.8,-2.8,10.04390362,0.099562883,0.009912768,,0,0,,,,
1103000,03/09/2006 11:46,15,7,315.4,00:14:bf:b1:97:81,-62,1.14193E+12,315,15-7,-61,-60.90789474,76,2.079600164,2,6.30957E-07,-14.27602758,8.11354E-07,-14.02456105,33.5,2.8,18.97076699,0.052712682,0.002778627,,0,0,,,,
1103772,03/09/2006 11:47,16,7,0.4,00:14:bf:3b:c7:c6,-54,1.14193E+12,0,16-7,-56,-57.52688172,93,4.531511404,9,3.98107E-06,-12.4339595,1.76731E-06,-13.24605403,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,0,,,,
1103773,03/09/2006 11:47,16,7,0.4,00:14:bf:b1:97:81,-56,1.14193E+12,0,16-7,-56,-55.59090909,88,1.078913498,1,2.51189E-06,-12.89447652,2.76E-06,-12.80027986,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,0,,,,
1103774,03/09/2006 11:47,16,7,0.4,00:14:bf:b1:97:8d,-54,1.14193E+12,0,16-7,-52,-51.92,100,1.116270848,2,3.98107E-06,-12.4339595,6.42688E-06,-11.9550218,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,0,,,,
1103775,03/09/2006 11:47,16,7,0.4,00:14:bf:b1:97:8a,-57,1.14193E+12,0,16-7,-59,-58.27835052,97,2.045025815,2,1.99526E-06,-13.12473503,1.4865E-06,-13.41908611,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,0,,,,
1103776,03/09/2006 11:47,16,7,0.4,00:0f:a3:39:e1:c0,-53,1.14193E+12,0,16-7,-53,-52.83636364,110,1.553494272,2,5.01187E-06,-12.20370099,5.20432E-06,-12.16602233,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,0,,,,
1103783,03/09/2006 11:47,16,7,1.5,00:14:bf:b1:97:90,-73,1.14193E+12,0,16-7,-76,-75.8172043,93,1.893617636,2,5.01187E-08,-16.80887118,2.61987E-08,-17.45755644,1,14,16.55294536,0.060412209,0.003649635,,0,0,,,,
1104584,03/09/2006 11:48,16,7,44.6,00:14:bf:b1:97:8d,-52,1.14193E+12,45,16-7,-48,-48.6741573,89,3.639353342,1,6.30957E-06,-11.97344248,1.35701E-05,-11.2076389,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,0,,,,
1104585,03/09/2006 11:48,16,7,44.6,00:14:bf:b1:97:81,-56,1.14193E+12,45,16-7,-57,-56.11827957,93,2.669674554,4,2.51189E-06,-12.89447652,2.4444E-06,-12.9217114,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,0,,,,
1104586,03/09/2006 11:48,16,7,44.6,00:14:bf:b1:97:8a,-57,1.14193E+12,45,16-7,-57,-58.18627451,102,3.117279825,2,1.99526E-06,-13.12473503,1.51835E-06,-13.39788483,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,0,,,,
1104587,03/09/2006 11:48,16,7,44.6,00:0f:a3:39:e1:c0,-52,1.14193E+12,45,16-7,-52,-51.90909091,110,1.622917605,3,6.30957E-06,-11.97344248,6.44304E-06,-11.95250989,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,0,,,,
1104588,03/09/2006 11:48,16,7,44.6,00:14:bf:3b:c7:c6,-58,1.14193E+12,45,16-7,-63,-61.43617021,94,2.394251676,4,1.58489E-06,-13.35499354,7.18428E-07,-14.14620097,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,0,,,,
1104589,03/09/2006 11:48,16,7,44.6,00:14:bf:b1:97:90,-67,1.14193E+12,45,16-7,-69,-68.53846154,104,2.071175628,1,1.99526E-07,-15.42732012,1.40008E-07,-15.78156398,1,14,16.55294536,0.060412209,0.003649635,,0,0,,,,
1105457,03/09/2006 11:49,16,7,90.3,00:14:bf:3b:c7:c6,-49,1.14193E+12,90,16-7,-51,-52.24175824,91,3.113913791,4,1.25893E-05,-11.28266696,5.96794E-06,-12.02910938,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,0,,,,
1105458,03/09/2006 11:49,16,7,90.3,00:14:bf:b1:97:8d,-44,1.14193E+12,90,16-7,-49,-48.25,92,1.479716338,2,3.98107E-05,-10.13137441,1.49624E-05,-11.10997307,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,0,,,,
1105459,03/09/2006 11:49,16,7,90.3,00:14:bf:b1:97:8a,-58,1.14193E+12,90,16-7,-56,-56.12621359,103,1.582252128,2.5,1.58489E-06,-13.35499354,2.43994E-06,-12.92353827,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,0,,,,
1105460,03/09/2006 11:49,16,7,90.3,00:0f:a3:39:e1:c0,-57,1.14193E+12,90,16-7,-54,-54.83636364,110,1.559388687,2,1.99526E-06,-13.12473503,3.2837E-06,-12.62653935,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,0,,,,
1105461,03/09/2006 11:49,16,7,90.3,00:14:bf:b1:97:81,-56,1.14193E+12,90,16-7,-54,-54.56470588,85,2.095613666,3,2.51189E-06,-12.89447652,3.49566E-06,-12.56398784,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,0,,,,
1105463,03/09/2006 11:49,16,7,90.3,00:14:bf:b1:97:90,-74,1.14193E+12,90,16-7,-72,-71.94252874,87,1.780751878,2,3.98107E-08,-17.03912969,6.39362E-08,-16.56537942,1,14,16.55294536,0.060412209,0.003649635,,0,0,,,,
1106250,03/09/2006 11:49,16,7,135,00:14:bf:3b:c7:c6,-49,1.14193E+12,135,16-7,-48,-48.27777778,90,1.254455231,2,1.25893E-05,-11.28266696,1.4867E-05,-11.11636914,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,1,,,,
1106251,03/09/2006 11:49,16,7,135,00:14:bf:b1:97:81,-55,1.14193E+12,135,16-7,-52,-53.78651685,89,3.603886507,6,3.16228E-06,-12.66421801,4.18166E-06,-12.38480319,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,1,,,,
1106252,03/09/2006 11:49,16,7,135,00:0f:a3:39:e1:c0,-58,1.14193E+12,135,16-7,-56,-56.66972477,109,2.090786871,1,1.58489E-06,-13.35499354,2.15292E-06,-13.04868635,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,1,0.021001375,16,7,0.117250135
1106254,03/09/2006 11:49,16,7,135,00:14:bf:b1:97:8a,-66,1.14193E+12,135,16-7,-64,-64.1122449,98,1.19174699,2,2.51189E-07,-15.19706161,3.8795E-07,-14.76238994,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,1,,,,
1106255,03/09/2006 11:49,16,7,135,00:14:bf:b1:97:90,-80,1.14193E+12,135,16-7,-79,-79.37777778,90,1.969302493,2,0.00000001,-18.42068074,1.15404E-08,-18.27740878,1,14,16.55294536,0.060412209,0.003649635,,0,1,,,,
1106257,03/09/2006 11:49,16,7,135,00:14:bf:b1:97:8d,-48,1.14193E+12,135,16-7,-48,-48.49484536,97,2.441497625,2,1.58489E-05,-11.05240845,1.41422E-05,-11.1663508,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,1,,,,
1107070,03/09/2006 11:53,16,7,179.9,00:0f:a3:39:e1:c0,-46,1.14193E+12,180,16-7,-46,-48.11818182,110,4.060848689,7.75,2.51189E-05,-10.59189143,1.54235E-05,-11.07962082,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,0,,,,
1107071,03/09/2006 11:53,16,7,179.9,00:14:bf:b1:97:8d,-42,1.14193E+12,180,16-7,-42,-44.16483516,91,3.679564395,7,6.30957E-05,-9.670857391,3.8328E-05,-10.16932911,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,0,,,,
1107073,03/09/2006 11:53,16,7,179.9,00:14:bf:b1:97:90,-69,1.14193E+12,180,16-7,-70,-69.61445783,83,1.606627473,1,1.25893E-07,-15.88783714,1.09283E-07,-16.02932129,1,14,16.55294536,0.060412209,0.003649635,,0,0,,,,
1107074,03/09/2006 11:53,16,7,179.9,00:14:bf:3b:c7:c6,-46,1.14193E+12,180,16-7,-51,-50.57303371,89,3.085477864,6,2.51189E-05,-10.59189143,8.76388E-06,-11.64487135,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,0,,,,
1107075,03/09/2006 11:53,16,7,179.9,00:14:bf:b1:97:8a,-62,1.14193E+12,180,16-7,-58,-57.65979381,97,2.040662668,2,6.30957E-07,-14.27602758,1.71404E-06,-13.27665817,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,0,,,,
1107080,03/09/2006 11:53,16,7,179.9,00:14:bf:b1:97:81,-54,1.14193E+12,180,16-7,-51,-51.42391304,92,1.277305678,2,3.98107E-06,-12.4339595,7.20458E-06,-11.84079356,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,0,,,,
1107865,03/09/2006 11:55,16,7,225.4,00:0f:a3:39:e1:c0,-47,1.14193E+12,225,16-7,-49,-48.71559633,109,0.972699024,1,1.99526E-05,-10.82214994,1.34413E-05,-11.21718059,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,0,,,,
1107866,03/09/2006 11:55,16,7,225.4,00:14:bf:b1:97:81,-55,1.14193E+12,225,16-7,-54,-54.26086957,92,1.784361647,2.25,3.16228E-06,-12.66421801,3.74898E-06,-12.49402694,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,0,,,,
1107867,03/09/2006 11:55,16,7,225.4,00:14:bf:b1:97:8d,-55,1.14193E+12,225,16-7,-56,-55.58024691,81,1.233533517,1,3.16228E-06,-12.66421801,2.76678E-06,-12.7978248,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,0,,,,
1107868,03/09/2006 11:55,16,7,225.4,00:14:bf:b1:97:8a,-60,1.14193E+12,225,16-7,-60,-59.53,100,1.445683229,1,0.000001,-13.81551056,1.11429E-06,-13.70728906,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,0,,,,
1107869,03/09/2006 11:55,16,7,225.4,00:14:bf:b1:97:90,-71,1.14193E+12,225,16-7,-72,-72.22826087,92,2.344520199,3,7.94328E-08,-16.34835416,5.98651E-08,-16.63117168,1,14,16.55294536,0.060412209,0.003649635,,0,0,,,,
1107872,03/09/2006 11:55,16,7,225.4,00:14:bf:3b:c7:c6,-56,1.14193E+12,225,16-7,-57,-55.95505618,89,3.502953664,7,2.51189E-06,-12.89447652,2.53802E-06,-12.88412782,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,0,,,,
1108665,03/09/2006 11:57,16,7,270.1,00:14:bf:b1:97:8d,-57,1.14193E+12,270,16-7,-50,-52.17977528,89,3.669783861,7,1.99526E-06,-13.12473503,6.05372E-06,-12.01483727,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,0,,,,
1108666,03/09/2006 11:57,16,7,270.1,00:14:bf:3b:c7:c6,-53,1.14193E+12,270,16-7,-56.5,-56.76666667,90,3.926430177,8,5.01187E-06,-12.20370099,2.10539E-06,-13.07100804,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,0,,,,
1108667,03/09/2006 11:57,16,7,270.1,00:14:bf:b1:97:81,-57,1.14193E+12,270,16-7,-57,-58.02105263,95,2.259631618,4,1.99526E-06,-13.12473503,1.57723E-06,-13.35984109,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,0,,,,
1108668,03/09/2006 11:57,16,7,270.1,00:14:bf:b1:97:8a,-63,1.14193E+12,270,16-7,-59,-58.90425532,94,1.279021374,1,5.01187E-07,-14.50628609,1.28699E-06,-13.56320602,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,0,,,,
1108669,03/09/2006 11:57,16,7,270.1,00:0f:a3:39:e1:c0,-53,1.14193E+12,270,16-7,-53,-52.81651376,109,1.203122001,2,5.01187E-06,-12.20370099,5.22816E-06,-12.16145173,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,0,,,,
1108670,03/09/2006 11:57,16,7,270.1,00:14:bf:b1:97:90,-74,1.14193E+12,270,16-7,-70,-71.19791667,96,3.310652,6,3.98107E-08,-17.03912969,7.58942E-08,-16.39392616,1,14,16.55294536,0.060412209,0.003649635,,0,0,,,,
1109466,03/09/2006 11:58,16,7,315.7,00:14:bf:b1:97:81,-58,1.14193E+12,315,16-7,-58,-58.27058824,85,1.158696263,1,1.58489E-06,-13.35499354,1.48916E-06,-13.41729878,33.5,2.8,17.99694419,0.055564989,0.003087468,,0,0,,,,
1109467,03/09/2006 11:58,16,7,315.7,00:0f:a3:39:e1:c0,-52,1.14193E+12,315,16-7,-52,-51.89908257,109,1.311946209,2,6.30957E-06,-11.97344248,6.45791E-06,-11.95020539,7.5,6.3,8.528774824,0.117250135,0.013747594,,1,0,,,,
1109468,03/09/2006 11:58,16,7,315.7,00:14:bf:b1:97:8d,-56,1.14193E+12,315,16-7,-55,-56.04395604,91,2.43544241,3.5,2.51189E-06,-12.89447652,2.48659E-06,-12.90459777,33.5,9.3,17.65049574,0.056655632,0.003209861,,0,0,,,,
1109469,03/09/2006 11:58,16,7,315.7,00:14:bf:b1:97:8a,-59,1.14193E+12,315,16-7,-60,-58.86956522,92,2.867849029,6,1.25893E-06,-13.58525205,1.29731E-06,-13.55521833,2.5,-0.8,15.59134375,0.064138154,0.004113703,,0,0,,,,
1109470,03/09/2006 11:58,16,7,315.7,00:14:bf:3b:c7:c6,-57,1.14193E+12,315,16-7,-52,-54.93548387,93,5.553703135,11,1.99526E-06,-13.12473503,3.20961E-06,-12.64936262,12.8,-2.8,10.30921918,0.097000557,0.009409108,,0,0,,,,
1109471,03/09/2006 11:58,16,7,315.7,00:14:bf:b1:97:90,-70,1.14193E+12,315,16-7,-70,-70.16470588,85,1.999089429,3,0.0000001,-16.11809565,9.62785E-08,-16.15602058,1,14,16.55294536,0.060412209,0.003649635,,0,0,,,,
1110243,03/09/2006 12:02,17,7,7.9,00:0f:a3:39:e1:c0,-49,1.14193E+12,0,17-7,-49,-49.67592593,108,1.24426688,1,1.25893E-05,-11.28266696,1.07748E-05,-11.43830465,7.5,6.3,9.525754563,0.10497856,0.011020498,,1,0,,,,
1110244,03/09/2006 12:02,17,7,7.9,00:14:bf:b1:97:8d,-57,1.14193E+12,0,17-7,-56,-55.88764045,89,1.533254132,2,1.99526E-06,-13.12473503,2.57772E-06,-12.86860478,33.5,9.3,16.65953181,0.060025696,0.003603084,,0,0,,,,
1110245,03/09/2006 12:02,17,7,7.9,00:14:bf:3b:c7:c6,-54,1.14193E+12,0,17-7,-57,-56.52272727,88,1.988341148,3,3.98107E-06,-12.4339595,2.22704E-06,-13.01483892,12.8,-2.8,10.66208235,0.093790309,0.008796622,,0,0,,,,
1110246,03/09/2006 12:02,17,7,7.9,00:14:bf:b1:97:81,-60,1.14193E+12,0,17-7,-60,-59.10638298,94,1.874951383,2,0.000001,-13.81551056,1.22846E-06,-13.60974763,33.5,2.8,17.02615635,0.058733162,0.003449584,,0,0,,,,
1110247,03/09/2006 12:02,17,7,7.9,00:14:bf:b1:97:8a,-59,1.14193E+12,0,17-7,-57,-56.81443299,97,1.364199223,2,1.25893E-06,-13.58525205,2.08236E-06,-13.08200665,2.5,-0.8,16.46481096,0.06073559,0.003688812,,0,0,,,,
1110249,03/09/2006 12:02,17,7,7.9,00:14:bf:b1:97:90,-74,1.14193E+12,0,17-7,-70,-70.80612245,98,2.023868722,1,3.98107E-08,-17.03912969,8.30592E-08,-16.3037122,1,14,17.4642492,0.057259833,0.003278689,,0,0,,,,
1111042,03/09/2006 12:02,17,7,45.3,00:14:bf:b1:97:8d,-46,1.14193E+12,45,17-7,-42,-42.55294118,85,1.829037493,3,2.51189E-05,-10.59189143,5.55528E-05,-9.798176802,33.5,9.3,16.65953181,0.060025696,0.003603084,,0,0,,,,
1111043,03/09/2006 12:02,17,7,45.3,00:0f:a3:39:e1:c0,-53,1.14193E+12,45,17-7,-54,-55.26605505,109,2.744159461,5,5.01187E-06,-12.20370099,2.97437E-06,-12.72547945,7.5,6.3,9.525754563,0.10497856,0.011020498,,1,0,,,,
1111044,03/09/2006 12:02,17,7,45.3,00:14:bf:b1:97:81,-53,1.14193E+12,45,17-7,-55,-54.72222222,90,1.005912608,1,5.01187E-06,-12.20370099,3.37115E-06,-12.60025731,33.5,2.8,17.02615635,0.058733162,0.003449584,,0,0,,,,
1111045,03/09/2006 12:02,17,7,45.3,00:14:bf:b1:97:8a,-55,1.14193E+12,45,17-7,-55,-55.26315789,95,1.186901261,1,3.16228E-06,-12.66421801,2.97635E-06,-12.72481236,2.5,-0.8,16.46481096,0.06073559,0.003688812,,0,0,,,,
1111046,03/09/2006 12:02,17,7,45.3,00:14:bf:b1:97:90,-69,1.14193E+12,45,17-7,-70,-69.84705882,85,0.809260132,1,1.25893E-07,-15.88783714,1.03584E-07,-16.08287964,1,14,17.4642492,0.057259833,0.003278689,,0,0,,,,
1111051,03/09/2006 12:02,17,7,45.3,00:14:bf:3b:c7:c6,-57,1.14193E+12,45,17-7,-57,-57.51612903,93,1.571574282,1,1.99526E-06,-13.12473503,1.77169E-06,-13.24357813,12.8,-2.8,10.66208235,0.093790309,0.008796622,,0,0,,,,
1111864,03/09/2006 12:03,17,7,90.5,00:14:bf:b1:97:8d,-51,1.14193E+12,90,17-7,-40,-42.5,92,4.689244181,8.25,7.94328E-06,-11.74318397,5.62341E-05,-9.785986645,33.5,9.3,16.65953181,0.060025696,0.003603084,,0,0,,,,
1111865,03/09/2006 12:03,17,7,90.5,00:0f:a3:39:e1:c0,-57,1.14193E+12,90,17-7,-55,-54.98181818,110,1.452500648,2,1.99526E-06,-13.12473503,3.17554E-06,-12.66003149,7.5,6.3,9.525754563,0.10497856,0.011020498,,1,0,,,,
1111866,03/09/2006 12:03,17,7,90.5,00:14:bf:b1:97:8a,-62,1.14193E+12,90,17-7,-60,-60.11458333,96,1.614863799,1,6.30957E-07,-14.27602758,9.73961E-07,-13.84189435,2.5,-0.8,16.46481096,0.06073559,0.003688812,,0,0,,,,
1111867,03/09/2006 12:03,17,7,90.5,00:14:bf:b1:97:81,-57,1.14193E+12,90,17-7,-56,-56.13186813,91,1.586111886,2.5,1.99526E-06,-13.12473503,2.43676E-06,-12.92484028,33.5,2.8,17.02615635,0.058733162,0.003449584,,0,0,,,,
1111868,03/09/2006 12:03,17,7,90.5,00:14:bf:b1:97:90,-76,1.14193E+12,90,17-7,-74,-74.59756098,82,0.783467382,1,2.51189E-08,-17.49964671,3.46932E-08,-17.17672319,1,14,17.4642492,0.057259833,0.003278689,,0,0,,,,
1111873,03/09/2006 12:03,17,7,90.5,00:14:bf:3b:c7:c6,-54,1.14193E+12,90,17-7,-58,-57.58426966,89,1.498552247,1,3.98107E-06,-12.4339595,1.74411E-06,-13.25926809,12.8,-2.8,10.66208235,0.093790309,0.008796622,,0,0,,,,
1112657,03/09/2006 12:04,17,7,134.7,00:14:bf:b1:97:8d,-49,1.14193E+12,135,17-7,-47,-47.83673469,98,3.454248475,5.75,1.25893E-05,-11.28266696,1.64561E-05,-11.01481522,33.5,9.3,16.65953181,0.060025696,0.003603084,,0,1,,,,
1112658,03/09/2006 12:04,17,7,134.7,00:0f:a3:39:e1:c0,-52,1.14193E+12,135,17-7,-55,-54.72727273,110,2.258151761,2.75,6.30957E-06,-11.97344248,3.36723E-06,-12.60142024,7.5,6.3,9.525754563,0.10497856,0.011020498,,1,1,0.010981768,17,7,0.10497856
1112659,03/09/2006 12:04,17,7,134.7,00:14:bf:b1:97:81,-56,1.14193E+12,135,17-7,-56,-56.49450549,91,2.088985008,1,2.51189E-06,-12.89447652,2.24156E-06,-13.00834062,33.5,2.8,17.02615635,0.058733162,0.003449584,,0,1,,,,
1112661,03/09/2006 12:04,17,7,134.7,00:14:bf:b1:97:90,-78,1.14193E+12,135,17-7,-78,-78.44791667,96,1.113267279,1,1.58489E-08,-17.96016373,1.42958E-08,-18.06330035,1,14,17.4642492,0.057259833,0.003278689,,0,1,,,,
1112666,03/09/2006 12:04,17,7,134.7,00:14:bf:b1:97:8a,-68,1.14193E+12,135,17-7,-64,-64.54736842,95,3.124264751,6,1.58489E-07,-15.65757863,3.50964E-07,-14.86258083,2.5,-0.8,16.46481096,0.06073559,0.003688812,,0,1,,,,
1112668,03/09/2006 12:04,17,7,134.7,00:14:bf:3b:c7:c6,-59,1.14193E+12,135,17-7,-59.5,-58.9893617,94,2.65384558,2,1.25893E-06,-13.58525205,1.26201E-06,-13.58280249,12.8,-2.8,10.66208235,0.093790309,0.008796622,,0,1,,,,
1113490,03/09/2006 12:05,17,7,179.4,00:14:bf:b1:97:8d,-42,1.14193E+12,180,17-7,-43,-42.79411765,102,0.836520792,1,6.30957E-05,-9.670857391,5.25519E-05,-9.853709736,33.5,9.3,16.65953181,0.060025696,0.003603084,,0,0,,,,
1113491,03/09/2006 12:05,17,7,179.4,00:14:bf:b1:97:81,-53,1.14193E+12,180,17-7,-52,-52.15294118,85,0.994100243,2,5.01187E-06,-12.20370099,6.09124E-06,-12.00865849,33.5,2.8,17.02615635,0.058733162,0.003449584,,0,0,,,,
1113492,03/09/2006 12:05,17,7,179.4,00:0f:a3:39:e1:c0,-54,1.14193E+12,180,17-7,-51,-51.14545455,110,0.975256858,2,3.98107E-06,-12.4339595,7.68165E-06,-11.77667612,7.5,6.3,9.525754563,0.10497856,0.011020498,,1,0,,,,
1113493,03/09/2006 12:05,17,7,179.4,00:14:bf:b1:97:8a,-64,1.14193E+12,180,17-7,-59,-59.77,100,1.482933211,2,3.98107E-07,-14.7365446,1.05439E-06,-13.7625511,2.5,-0.8,16.46481096,0.06073559,0.003688812,,0,0,,,,
1113495,03/09/2006 12:05,17,7,179.4,00:14:bf:3b:c7:c6,-57,1.14193E+12,180,17-7,-58,-58.40449438,89,2.203917489,2,1.99526E-06,-13.12473503,1.44394E-06,-13.44813181,12.8,-2.8,10.66208235,0.093790309,0.008796622,,0,0,,,,
1113496,03/09/2006 12:05,17,7,179.4,00:14:bf:b1:97:90,-75,1.14193E+12,180,17-7,-72,-72.29268293,82,2.21937487,2,3.16228E-08,-17.2693882,5.89837E-08,-16.6460054,1,14,17.4642492,0.057259833,0.003278689,,0,0,,,,
1114283,03/09/2006 12:05,17,7,224.6,00:14:bf:b1:97:8d,-49,1.14193E+12,225,17-7,-39,-39.56565657,99,3.037727454,1,1.25893E-05,-11.28266696,0.000110518,-9.1103291,33.5,9.3,16.65953181,0.060025696,0.003603084,,0,0,,,,
1114284,03/09/2006 12:05,17,7,224.6,00:14:bf:3b:c7:c6,-62,1.14193E+12,225,17-7,-56,-57.92473118,93,4.547422966,6,6.30957E-07,-14.27602758,1.6126E-06,-13.33766225,12.8,-2.8,10.66208235,0.093790309,0.008796622,,0,0,,,,
1114285,03/09/2006 12:05,17,7,224.6,00:14:bf:b1:97:8a,-58,1.14193E+12,225,17-7,-61,-59.21052632,95,4.775591167,7,1.58489E-06,-13.35499354,1.19935E-06,-13.63372752,2.5,-0.8,16.46481096,0.06073559,0.003688812,,0,0,,,,
1114286,03/09/2006 12:05,17,7,224.6,00:0f:a3:39:e1:c0,-54,1.14193E+12,225,17-7,-50,-51.44545455,110,2.687334765,5,3.98107E-06,-12.4339595,7.16893E-06,-11.84575367,7.5,6.3,9.525754563,0.10497856,0.011020498,,1,0,,,,
1114287,03/09/2006 12:05,17,7,224.6,00:14:bf:b1:97:81,-62,1.14193E+12,225,17-7,-56,-57.14893617,94,2.943764859,3,6.30957E-07,-14.27602758,1.928E-06,-13.15902885,33.5,2.8,17.02615635,0.058733162,0.003449584,,0,0,,,,
1114288,03/09/2006 12:05,17,7,224.6,00:14:bf:b1:97:90,-69,1.14193E+12,225,17-7,-70,-70.28571429,84,2.796604777,2,1.25893E-07,-15.88783714,9.36329E-08,-16.1838838,1,14,17.4642492,0.057259833,0.003278689,,0,0,,,,
