"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY"
"38408",2006-02-23 11:35:44,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719744728,135,"25.76-7.34"
"38409",2006-02-23 11:35:44,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719744728,135,"25.76-7.34"
"38411",2006-02-23 11:35:44,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-42,1140719744980,135,"25.76-7.34"
"38412",2006-02-23 11:35:44,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719744980,135,"25.76-7.34"
"38413",2006-02-23 11:35:44,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-63,1140719744980,135,"25.76-7.34"
"38414",2006-02-23 11:35:44,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719744980,135,"25.76-7.34"
"38415",2006-02-23 11:35:44,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-73,1140719744980,135,"25.76-7.34"
"38417",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-43,1140719745232,135,"25.76-7.34"
"38418",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-66,1140719745232,135,"25.76-7.34"
"38419",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719745232,135,"25.76-7.34"
"38420",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719745232,135,"25.76-7.34"
"38421",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:90",-75,1140719745232,135,"25.76-7.34"
"38422",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719745232,135,"25.76-7.34"
"38424",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-42,1140719745484,135,"25.76-7.34"
"38425",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719745484,135,"25.76-7.34"
"38426",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719745484,135,"25.76-7.34"
"38427",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-70,1140719745484,135,"25.76-7.34"
"38428",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719745484,135,"25.76-7.34"
"38429",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-62,1140719745484,135,"25.76-7.34"
"38431",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-49,1140719745736,135,"25.76-7.34"
"38432",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719745736,135,"25.76-7.34"
"38433",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719745736,135,"25.76-7.34"
"38434",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:90",-75,1140719745736,135,"25.76-7.34"
"38435",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-78,1140719745736,135,"25.76-7.34"
"38436",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-67,1140719745736,135,"25.76-7.34"
"38439",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-41,1140719745988,135,"25.76-7.34"
"38440",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719745988,135,"25.76-7.34"
"38441",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719745988,135,"25.76-7.34"
"38442",2006-02-23 11:35:45,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-78,1140719745988,135,"25.76-7.34"
"38443",2006-02-23 11:35:45,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719745988,135,"25.76-7.34"
"38445",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719746244,135,"25.76-7.34"
"38446",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-49,1140719746244,135,"25.76-7.34"
"38447",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:81",-53,1140719746244,135,"25.76-7.34"
"38448",2006-02-23 11:35:46,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719746244,135,"25.76-7.34"
"38449",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-63,1140719746244,135,"25.76-7.34"
"38450",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-70,1140719746244,135,"25.76-7.34"
"38451",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719746244,135,"25.76-7.34"
"38452",2006-02-23 11:35:46,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-81,1140719746244,135,"25.76-7.34"
"38455",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-42,1140719746496,135,"25.76-7.34"
"38456",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719746496,135,"25.76-7.34"
"38457",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-62,1140719746496,135,"25.76-7.34"
"38458",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-63,1140719746496,135,"25.76-7.34"
"38459",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719746496,135,"25.76-7.34"
"38460",2006-02-23 11:35:46,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719746496,135,"25.76-7.34"
"38461",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719746496,135,"25.76-7.34"
"38462",2006-02-23 11:35:46,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-78,1140719746496,135,"25.76-7.34"
"38464",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:81",-51,1140719746748,135,"25.76-7.34"
"38465",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-50,1140719746748,135,"25.76-7.34"
"38466",2006-02-23 11:35:46,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719746748,135,"25.76-7.34"
"38467",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719746748,135,"25.76-7.34"
"38468",2006-02-23 11:35:46,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-78,1140719746748,135,"25.76-7.34"
"38469",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-62,1140719746748,135,"25.76-7.34"
"38470",2006-02-23 11:35:46,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-70,1140719746748,135,"25.76-7.34"
"38472",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719747000,135,"25.76-7.34"
"38473",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719747000,135,"25.76-7.34"
"38474",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:90",-74,1140719747000,135,"25.76-7.34"
"38475",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719747000,135,"25.76-7.34"
"38478",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-42,1140719747252,135,"25.76-7.34"
"38479",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:81",-53,1140719747252,135,"25.76-7.34"
"38480",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719747252,135,"25.76-7.34"
"38481",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719747252,135,"25.76-7.34"
"38482",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-70,1140719747252,135,"25.76-7.34"
"38483",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719747252,135,"25.76-7.34"
"38484",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:90",-75,1140719747252,135,"25.76-7.34"
"38487",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-42,1140719747504,135,"25.76-7.34"
"38488",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:81",-51,1140719747504,135,"25.76-7.34"
"38489",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719747504,135,"25.76-7.34"
"38490",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-66,1140719747504,135,"25.76-7.34"
"38491",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719747504,135,"25.76-7.34"
"38494",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-42,1140719747756,135,"25.76-7.34"
"38495",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719747756,135,"25.76-7.34"
"38496",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-61,1140719747756,135,"25.76-7.34"
"38497",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719747756,135,"25.76-7.34"
"38498",2006-02-23 11:35:47,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719747756,135,"25.76-7.34"
"38499",2006-02-23 11:35:47,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719747756,135,"25.76-7.34"
"38501",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-42,1140719748009,135,"25.76-7.34"
"38502",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-47,1140719748009,135,"25.76-7.34"
"38503",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:81",-51,1140719748009,135,"25.76-7.34"
"38504",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719748009,135,"25.76-7.34"
"38505",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719748009,135,"25.76-7.34"
"38506",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719748009,135,"25.76-7.34"
"38507",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-78,1140719748009,135,"25.76-7.34"
"38508",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719748009,135,"25.76-7.34"
"38511",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-50,1140719748260,135,"25.76-7.34"
"38512",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719748260,135,"25.76-7.34"
"38513",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719748260,135,"25.76-7.34"
"38514",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719748260,135,"25.76-7.34"
"38515",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-74,1140719748260,135,"25.76-7.34"
"38516",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719748260,135,"25.76-7.34"
"38517",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:90",-76,1140719748260,135,"25.76-7.34"
"38518",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-43,1140719748512,135,"25.76-7.34"
"38519",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:81",-51,1140719748512,135,"25.76-7.34"
"38520",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719748512,135,"25.76-7.34"
"38521",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719748512,135,"25.76-7.34"
"38522",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-78,1140719748512,135,"25.76-7.34"
"38524",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719748764,135,"25.76-7.34"
"38525",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719748764,135,"25.76-7.34"
"38526",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719748764,135,"25.76-7.34"
"38527",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-51,1140719748764,135,"25.76-7.34"
"38528",2006-02-23 11:35:48,25.76,7.34,122.7,"00:14:bf:b1:97:90",-76,1140719748764,135,"25.76-7.34"
"38529",2006-02-23 11:35:48,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719748764,135,"25.76-7.34"
"38530",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-50,1140719749017,135,"25.76-7.34"
"38531",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:81",-53,1140719749017,135,"25.76-7.34"
"38532",2006-02-23 11:35:49,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719749017,135,"25.76-7.34"
"38533",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-63,1140719749017,135,"25.76-7.34"
"38534",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719749017,135,"25.76-7.34"
"38535",2006-02-23 11:35:49,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-81,1140719749017,135,"25.76-7.34"
"38537",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:81",-53,1140719749269,135,"25.76-7.34"
"38538",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-62,1140719749269,135,"25.76-7.34"
"38539",2006-02-23 11:35:49,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719749269,135,"25.76-7.34"
"38540",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-71,1140719749269,135,"25.76-7.34"
"38541",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:90",-80,1140719749269,135,"25.76-7.34"
"38542",2006-02-23 11:35:49,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719749269,135,"25.76-7.34"
"38545",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719749526,135,"25.76-7.34"
"38546",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-41,1140719749781,135,"25.76-7.34"
"38547",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719749781,135,"25.76-7.34"
"38548",2006-02-23 11:35:49,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719749781,135,"25.76-7.34"
"38549",2006-02-23 11:35:49,25.76,7.34,122.7,"00:14:bf:b1:97:90",-76,1140719749781,135,"25.76-7.34"
"38550",2006-02-23 11:35:49,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719749781,135,"25.76-7.34"
"38553",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-48,1140719750033,135,"25.76-7.34"
"38554",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719750033,135,"25.76-7.34"
"38555",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719750033,135,"25.76-7.34"
"38556",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719750033,135,"25.76-7.34"
"38557",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719750033,135,"25.76-7.34"
"38558",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719750033,135,"25.76-7.34"
"38561",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719750285,135,"25.76-7.34"
"38562",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-59,1140719750285,135,"25.76-7.34"
"38563",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719750285,135,"25.76-7.34"
"38564",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-41,1140719750285,135,"25.76-7.34"
"38565",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719750285,135,"25.76-7.34"
"38566",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719750285,135,"25.76-7.34"
"38568",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-49,1140719750537,135,"25.76-7.34"
"38569",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719750537,135,"25.76-7.34"
"38570",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719750537,135,"25.76-7.34"
"38571",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-74,1140719750537,135,"25.76-7.34"
"38572",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-74,1140719750537,135,"25.76-7.34"
"38573",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719750537,135,"25.76-7.34"
"38574",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719750537,135,"25.76-7.34"
"38577",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-49,1140719750789,135,"25.76-7.34"
"38578",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:81",-53,1140719750789,135,"25.76-7.34"
"38579",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-56,1140719750789,135,"25.76-7.34"
"38580",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719750789,135,"25.76-7.34"
"38581",2006-02-23 11:35:50,25.76,7.34,122.7,"00:14:bf:b1:97:90",-79,1140719750789,135,"25.76-7.34"
"38582",2006-02-23 11:35:50,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719750789,135,"25.76-7.34"
"38585",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719751041,135,"25.76-7.34"
"38586",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719751041,135,"25.76-7.34"
"38587",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-74,1140719751041,135,"25.76-7.34"
"38588",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:90",-78,1140719751041,135,"25.76-7.34"
"38589",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719751041,135,"25.76-7.34"
"38592",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:81",-53,1140719751293,135,"25.76-7.34"
"38593",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-49,1140719751293,135,"25.76-7.34"
"38594",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719751293,135,"25.76-7.34"
"38595",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719751293,135,"25.76-7.34"
"38596",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-63,1140719751293,135,"25.76-7.34"
"38597",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:90",-78,1140719751293,135,"25.76-7.34"
"38598",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719751293,135,"25.76-7.34"
"38601",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-40,1140719751545,135,"25.76-7.34"
"38602",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-63,1140719751545,135,"25.76-7.34"
"38603",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719751545,135,"25.76-7.34"
"38604",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719751545,135,"25.76-7.34"
"38605",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719751545,135,"25.76-7.34"
"38606",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719751545,135,"25.76-7.34"
"38609",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-48,1140719751797,135,"25.76-7.34"
"38610",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719751797,135,"25.76-7.34"
"38611",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719751797,135,"25.76-7.34"
"38612",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719751797,135,"25.76-7.34"
"38613",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719751797,135,"25.76-7.34"
"38614",2006-02-23 11:35:51,25.76,7.34,122.7,"00:14:bf:b1:97:90",-78,1140719751797,135,"25.76-7.34"
"38615",2006-02-23 11:35:51,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719751797,135,"25.76-7.34"
"38618",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-48,1140719752049,135,"25.76-7.34"
"38619",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719752049,135,"25.76-7.34"
"38620",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-56,1140719752049,135,"25.76-7.34"
"38621",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719752049,135,"25.76-7.34"
"38622",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:90",-77,1140719752049,135,"25.76-7.34"
"38623",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-81,1140719752049,135,"25.76-7.34"
"38626",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-56,1140719752301,135,"25.76-7.34"
"38627",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-62,1140719752301,135,"25.76-7.34"
"38628",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719752301,135,"25.76-7.34"
"38629",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719752301,135,"25.76-7.34"
"38630",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:90",-78,1140719752301,135,"25.76-7.34"
"38631",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-81,1140719752301,135,"25.76-7.34"
"38633",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-48,1140719752639,135,"25.76-7.34"
"38634",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:81",-54,1140719752639,135,"25.76-7.34"
"38635",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719752639,135,"25.76-7.34"
"38636",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719752639,135,"25.76-7.34"
"38637",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719752639,135,"25.76-7.34"
"38638",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:90",-76,1140719752639,135,"25.76-7.34"
"38639",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-78,1140719752639,135,"25.76-7.34"
"38642",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-41,1140719752892,135,"25.76-7.34"
"38643",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719752892,135,"25.76-7.34"
"38644",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-56,1140719752892,135,"25.76-7.34"
"38645",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719752892,135,"25.76-7.34"
"38646",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:b1:97:90",-75,1140719752892,135,"25.76-7.34"
"38647",2006-02-23 11:35:52,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719752892,135,"25.76-7.34"
"38648",2006-02-23 11:35:52,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-79,1140719752892,135,"25.76-7.34"
"38651",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-40,1140719753145,135,"25.76-7.34"
"38652",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:81",-53,1140719753145,135,"25.76-7.34"
"38653",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719753145,135,"25.76-7.34"
"38654",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-63,1140719753145,135,"25.76-7.34"
"38655",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719753145,135,"25.76-7.34"
"38656",2006-02-23 11:35:53,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-58,1140719753145,135,"25.76-7.34"
"38657",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:90",-76,1140719753145,135,"25.76-7.34"
"38658",2006-02-23 11:35:53,25.76,7.34,122.7,"00:0f:a3:39:dd:cd",-80,1140719753145,135,"25.76-7.34"
"38661",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:8d",-48,1140719753397,135,"25.76-7.34"
"38662",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:81",-52,1140719753397,135,"25.76-7.34"
"38663",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-65,1140719753397,135,"25.76-7.34"
"38664",2006-02-23 11:35:53,25.76,7.34,122.7,"00:0f:a3:39:e1:c0",-57,1140719753397,135,"25.76-7.34"
"38665",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719753397,135,"25.76-7.34"
"38666",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:b1:97:8a",-64,1140719753397,135,"25.76-7.34"
"38667",2006-02-23 11:35:53,25.76,7.34,122.7,"00:14:bf:3b:c7:c6",-73,1140719753397,135,"25.76-7.34"
